0, 10, 6.5, 0, 0, 0, 0, 0, 0, 0.2, 3, 0.0, 0.0, 0.0
0, 5, 6.6, 0, 0, 0, 0, 0, 0, 0.0, 3, 0.0, 0.0, 0.0
0, 7, 7.71428571429, 0, 0, 0, 0, 0, 0, 0.142857142857, 3, 0.0, 0.0, 0.0
0, 8, 5.375, 0, 0, 0, 0, 0, 0, 0.125, 3, 0.0, 0.0, 0.0
0, 6, 7.0, 0, 0, 0, 0, 0, 0, 0.0, 4, 0.0, 0.0, 0.0
0, 10, 6.1, 0, 0, 0, 0, 0, 0, 0.2, 6, 0.0, 0.0, 0.0
0, 10, 7.9, 0, 0, 0, 0, 0, 0, 0.2, 4, 0.0, 0.0, 0.0
0, 8, 8.375, 0, 0, 0, 0, 0, 0, 0.125, 5, 0.0, 0.0, 0.0
0, 14, 7.14285714286, 0, 0, 1, 0, 1, 0, 0.285714285714, 14, 0.0, 0.0, 0.0
0, 8, 6.375, 0, 1, 0, 0, 0, 0, 0.375, 4, 0.0, 1.0, 0.0
0, 8, 6.75, 0, 0, 0, 0, 1, 0, 0.375, 5, 0.0, 0.0, 0.0
0, 8, 5.625, 0, 0, 0, 0, 0, 0, 0.25, 6, 0.0, 0.0, 0.0
0, 7, 6.14285714286, 0, 0, 0, 0, 0, 0, 0.0, 3, 0.0, 0.0, 0.0
0, 11, 6.81818181818, 0, 0, 0, 0, 0, 0, 0.363636363636, 9, 0.0, 0.0, 0.0
0, 8, 6.5, 0, 0, 0, 0, 0, 0, 0.25, 3, 0.0, 0.0, 0.0
0, 11, 7.81818181818, 0, 1, 0, 0, 0, 0, 0.181818181818, 4, 0.0, 0.0, 0.0
0, 14, 7.64285714286, 0, 1, 0, 0, 0, 0, 0.142857142857, 6, 0.0, 0.0, 0.0
1, 7, 6.28571428571, 0, 0, 0, 0, 0, 0, 0.142857142857, 5, 0.0, 0.0, 0.0
0, 7, 6.0, 0, 0, 0, 0, 0, 1, 0.142857142857, 3, 0.0, 0.0, 0.0
0, 9, 6.0, 0, 1, 0, 0, 0, 0, 0.333333333333, 8, 0.0, 0.0, 0.0
0, 6, 5.33333333333, 0, 0, 0, 0, 0, 0, 0.166666666667, 4, 0.0, 0.0, 0.0
0, 8, 6.375, 0, 0, 0, 0, 0, 0, 0.0, 7, 0.0, 0.0, 0.0
0, 8, 7.25, 0, 0, 0, 0, 0, 0, 0.125, 4, 0.0, 0.0, 0.0
0, 9, 6.33333333333, 0, 0, 0, 0, 0, 0, 0.222222222222, 7, 0.0, 0.0, 0.0
0, 11, 7.09090909091, 0, 0, 0, 0, 0, 1, 0.181818181818, 8, 0.0, 0.0, 0.0
0, 7, 7.42857142857, 0, 0, 0, 0, 0, 0, 0.285714285714, 4, 0.0, 0.0, 0.0
0, 7, 6.57142857143, 0, 0, 0, 0, 0, 0, 0.142857142857, 4, 0.0, 0.0, 0.0
0, 7, 6.42857142857, 0, 0, 0, 0, 0, 0, 0.142857142857, 3, 0.0, 0.0, 0.0
0, 9, 6.22222222222, 0, 1, 0, 0, 0, 0, 0.222222222222, 4, 0.0, 0.0, 0.0
0, 10, 6.6, 0, 0, 0, 0, 0, 0, 0.3, 6, 0.0, 0.0, 0.0
0, 11, 5.54545454545, 0, 0, 0, 0, 0, 1, 0.181818181818, 7, 0.0, 0.0, 0.0
0, 6, 8.66666666667, 0, 0, 0, 0, 0, 0, 0.166666666667, 6, 0.0, 0.0, 0.0
0, 10, 7.5, 0, 0, 0, 0, 0, 0, 0.2, 6, 0.0, 0.0, 0.0
0, 10, 7.0, 0, 0, 0, 0, 0, 0, 0.2, 3, 0.0, 0.0, 0.0
0, 7, 5.28571428571, 0, 0, 0, 0, 1, 0, 0.142857142857, 3, 0.0, 0.0, 0.0
1, 9, 5.88888888889, 0, 0, 0, 0, 0, 0, 0.222222222222, 7, 0.0, 0.0, 0.0
0, 5, 7.6, 0, 0, 0, 0, 0, 0, 0.0, 2, 0.0, 0.0, 0.0
0, 5, 6.2, 0, 0, 0, 0, 0, 0, 0.2, 2, 0.0, 0.0, 0.0
0, 5, 6.2, 0, 0, 0, 0, 0, 0, 0.2, 2, 0.0, 0.0, 0.0
1, 8, 6.0, 0, 0, 0, 0, 0, 0, 0.125, 4, 0.0, 0.0, 0.0
0, 6, 7.0, 0, 0, 0, 0, 0, 0, 0.0, 3, 0.0, 0.0, 0.0
0, 9, 7.44444444444, 0, 0, 1, 0, 1, 0, 0.222222222222, 4, 0.0, 0.0, 0.0
0, 7, 8.57142857143, 0, 0, 0, 0, 0, 0, 0.142857142857, 6, 0.0, 0.0, 0.0
0, 8, 7.5, 0, 0, 0, 0, 0, 0, 0.125, 5, 0.0, 0.0, 0.0
1, 7, 6.28571428571, 0, 0, 0, 0, 0, 0, 0.142857142857, 4, 0.0, 0.0, 0.0
0, 5, 5.8, 0, 0, 0, 0, 0, 0, 0.0, 2, 0.0, 0.0, 0.0
0, 10, 7.0, 0, 2, 0, 0, 0, 0, 0.3, 5, 0.0, 0.0, 0.0
0, 8, 8.0, 0, 0, 0, 0, 0, 0, 0.125, 4, 0.0, 0.0, 0.0
0, 10, 6.3, 0, 1, 0, 0, 0, 0, 0.3, 7, 0.0, 0.0, 0.0
0, 9, 7.0, 0, 0, 0, 0, 0, 0, 0.111111111111, 4, 0.0, 0.0, 0.0
0, 10, 7.8, 0, 0, 0, 0, 0, 0, 0.1, 5, 0.0, 0.0, 0.0
0, 11, 7.0, 0, 0, 0, 0, 0, 0, 0.0909090909091, 7, 0.0, 0.0, 0.0
0, 10, 6.2, 0, 0, 0, 0, 0, 0, 0.3, 3, 0.0, 0.0, 0.0
0, 8, 5.625, 0, 0, 0, 0, 0, 0, 0.5, 5, 0.0, 0.0, 0.0
0, 8, 6.125, 0, 0, 0, 0, 0, 0, 0.25, 4, 0.0, 0.0, 0.0
0, 8, 7.625, 0, 0, 0, 0, 0, 0, 0.125, 3, 0.0, 0.0, 0.0
0, 6, 5.66666666667, 0, 0, 0, 0, 1, 0, 0.166666666667, 2, 0.0, 1.0, 0.0
0, 6, 8.66666666667, 0, 0, 0, 0, 0, 0, 0.166666666667, 4, 0.0, 0.0, 0.0
0, 10, 5.8, 0, 0, 0, 0, 0, 0, 0.1, 5, 0.0, 0.0, 0.0
0, 7, 7.85714285714, 0, 0, 0, 0, 0, 0, 0.0, 3, 0.0, 0.0, 0.0
0, 7, 6.14285714286, 0, 0, 0, 0, 0, 0, 0.0, 4, 0.0, 0.0, 0.0
