0, 15, 4.46666666667, 0, 1, 1, 1, 2, 0, 0.6, 6, 0.0, 1.0, 1.0
1, 8, 6.0, 0, 0, 0, 0, 0, 0, 0.25, 4, 0.0, 1.0, 0.0
1, 13, 5.30769230769, 0, 1, 1, 0, 3, 0, 0.461538461538, 8, 1.0, 1.0, 1.0
1, 12, 5.83333333333, 0, 1, 2, 2, 1, 0, 0.25, 7, 0.0, 0.0, 1.0
0, 11, 5.81818181818, 0, 0, 1, 0, 1, 0, 0.363636363636, 4, 1.0, 1.0, 0.0
1, 7, 6.42857142857, 0, 0, 0, 0, 0, 0, 0.142857142857, 5, 1.0, 0.0, 1.0
0, 12, 5.25, 0, 0, 0, 0, 1, 0, 0.5, 6, 0.0, 1.0, 1.0
0, 16, 5.75, 1, 1, 1, 0, 1, 0, 0.375, 7, 1.0, 1.0, 0.0
1, 10, 5.0, 0, 3, 0, 0, 1, 0, 0.3, 6, 0.0, 1.0, 0.0
0, 18, 4.44444444444, 0, 1, 1, 0, 1, 0, 0.5, 8, 0.0, 1.0, 1.0
1, 10, 5.7, 1, 0, 1, 0, 1, 0, 0.3, 4, 0.0, 0.0, 0.0
0, 13, 5.76923076923, 1, 1, 1, 0, 0, 0, 0.384615384615, 5, 0.0, 0.0, 0.0
0, 12, 5.5, 0, 0, 1, 1, 2, 0, 0.416666666667, 8, 0.0, 1.0, 1.0
0, 10, 6.4, 0, 0, 0, 0, 0, 0, 0.2, 6, 0.0, 1.0, 0.0
0, 11, 6.45454545455, 1, 0, 0, 0, 1, 0, 0.363636363636, 7, 1.0, 1.0, 0.0
0, 14, 6.07142857143, 0, 0, 0, 0, 0, 0, 0.285714285714, 7, 0.0, 0.0, 0.0
0, 9, 6.11111111111, 0, 0, 0, 0, 0, 1, 0.444444444444, 9, 1.0, 1.0, 0.0
0, 9, 6.44444444444, 0, 1, 1, 0, 2, 0, 0.444444444444, 6, 1.0, 0.0, 0.0
0, 11, 5.81818181818, 0, 2, 0, 0, 3, 0, 0.454545454545, 4, 1.0, 1.0, 0.0
0, 13, 5.0, 0, 0, 0, 0, 2, 0, 0.384615384615, 6, 1.0, 0.0, 0.0
1, 9, 6.33333333333, 1, 0, 0, 0, 0, 0, 0.111111111111, 3, 1.0, 1.0, 1.0
1, 10, 6.7, 0, 0, 0, 0, 1, 0, 0.2, 5, 0.0, 1.0, 0.0
0, 6, 7.16666666667, 0, 0, 0, 0, 0, 0, 0.166666666667, 3, 0.0, 0.0, 0.0
0, 15, 5.73333333333, 0, 0, 0, 0, 0, 1, 0.0666666666667, 7, 1.0, 0.0, 1.0
0, 9, 5.44444444444, 0, 0, 1, 0, 1, 0, 0.555555555556, 4, 1.0, 0.0, 0.0
0, 16, 5.125, 0, 1, 2, 0, 2, 1, 0.5, 8, 1.0, 0.0, 0.0
1, 13, 4.69230769231, 1, 1, 1, 0, 1, 0, 0.538461538462, 5, 1.0, 1.0, 0.0
1, 8, 4.875, 0, 1, 0, 0, 0, 0, 0.5, 5, 1.0, 1.0, 1.0
1, 10, 5.3, 0, 1, 1, 0, 2, 0, 0.4, 9, 1.0, 1.0, 0.0
0, 12, 7.16666666667, 0, 0, 1, 0, 1, 1, 0.25, 12, 0.0, 0.0, 0.0
1, 9, 6.33333333333, 0, 0, 0, 0, 0, 1, 0.222222222222, 8, 0.0, 0.0, 0.0
0, 15, 5.86666666667, 0, 0, 1, 1, 1, 1, 0.2, 6, 1.0, 1.0, 1.0
0, 11, 5.0, 0, 1, 0, 0, 1, 0, 0.454545454545, 6, 1.0, 1.0, 0.0
1, 13, 4.30769230769, 0, 0, 1, 0, 1, 0, 0.538461538462, 7, 1.0, 1.0, 0.0
1, 10, 4.9, 0, 0, 0, 0, 1, 0, 0.4, 5, 0.0, 1.0, 0.0
0, 12, 5.5, 0, 0, 2, 0, 2, 0, 0.5, 5, 1.0, 1.0, 0.0
1, 10, 5.9, 0, 1, 0, 0, 0, 0, 0.3, 3, 1.0, 0.0, 0.0
0, 14, 5.85714285714, 0, 5, 1, 0, 2, 0, 0.428571428571, 8, 1.0, 1.0, 0.0
0, 6, 5.83333333333, 0, 0, 1, 0, 1, 0, 0.5, 3, 1.0, 1.0, 0.0
0, 10, 7.3, 0, 1, 0, 0, 1, 1, 0.3, 5, 0.0, 1.0, 0.0
1, 11, 5.90909090909, 0, 2, 1, 0, 2, 0, 0.454545454545, 6, 1.0, 1.0, 1.0
0, 10, 5.2, 0, 8, 1, 0, 1, 1, 0.4, 5, 1.0, 1.0, 0.0
0, 10, 5.7, 0, 0, 1, 0, 1, 1, 0.2, 7, 1.0, 0.0, 0.0
1, 8, 5.875, 1, 0, 1, 0, 0, 0, 0.25, 4, 1.0, 1.0, 0.0
0, 14, 5.78571428571, 0, 0, 0, 0, 2, 1, 0.571428571429, 11, 0.0, 1.0, 0.0
